56c8b11ebea7cf3591d9de45b946dcb7|5250|74174|100|Lyndale Elementary
7822707cd1c32b6bfa70c4a49f96a232|8754|72113|100|Waite Park Elementary
99a9472d2a6b19dff85743412f3a2040|221|65932|100|Windom Elementary
dfa7292d03fe4ba02c22e80502098e33|1571|45328|100|Hmong International Academy
b6322de2088866a72697359be9f1baa6|8722|71083|100|Anwatin IB World School & Spanish Dual
6f995b0ab70aa2d755a5f4f6ba5c409a|4760|69023|100|Early Childhood Special Education
4d1a5f659f2593f59cf104a126c3bbe5|9681|73144|100|South High
c5e9c130e7526f38df6f8a799b63bc26|10182|82415|100|Roosevelt High
d37682cc9cdca920267ad3b22290f738|4522|79325|100|Anne Sullivan
20c61b26ff1b3a3c8d7263eb5fc1bbe5|7797|78295|100|Hall International
bf88e24a4ae672c68ebf0865763360b8|10003|73144|100|Waite Park Elementary
980c7e9267fdc9b6b922b094e429cd13|7710|66962|100|Jenny Lind
c1d7a71274e69e4d36dd5288cc5d7747|10332|85506|100|Pillsbury Math/Science/Technology
f4a722ce36f66d65af3704d077deb785|9639|75204|100|Henry High
6a272b0a413cc085e9b5c6eea257cde4|7791|67993|100|Whittier Community School
f4917b4d416ce5a9197cc5dcf393ee0c|4422|64902|100|Henry High
22f662a95669374a3f9e7d73d5d03c2e|7798|65932|100|Anishinabe Academy
9713ec8fe3e3cc55196b11e50f4d728f|4893|67993|100|Edison High
183e0a3f13624bd666b5658759daf8db|6349|74174|100|Nellie Stone Johnson
fe28f7a736a2ed711bf3d172c56a1ac3|6713|80355|100|Marcy Open School
b12646c9451d2a6404c808c39cb07997|1611|65932|100|Waite Park Elementary
41b2b20357ab1293deee2bad15eebe08|742|45328|100|Pillsbury Math/Science/Technology
3810eb01bd5920c20429249f891b9eab|519|47389|100|Lucy Laney Elementary
c9261e230fc91a3fe6bf27c197d11f77|10374|76234|100|South High
69f9211f2a73f941d648e8a460ba2382|5621|79325|100|Anwatin IB World School & Spanish Dual
d5164e202a9234dd41b5a78c9615edfa|8035|75204|100|Teaching & Learning
3402bbcb94c53feee0b31e2847247818|5656|69023|100|Andersen United
2d3356ea27fe5a72ff464a431cd51ea1|9639|83446|100|Waite Park Elementary
e8f16bac89b180611943f9d3b512a12e|7811|75204|100|Anne Sullivan
6bcaf32552fbabf6ff98ff8d13887e97|5523|70053|100|Anne Sullivan
b1681ed4c6acff1ab7a27dbaddfc233a|1611|48419|100|Washburn High
71809ac2b7b6d4bd4fd00d157ac4032f|371|43268|100|Hmong International Academy
e3a6d34ad67210f1c8de6afa758adf5b|1238|44298|100|Olson Middle School
895eb98709681da67718208cb68b65aa|1247|74174|100|Office of the Chief Academic Officer
db7c61c95ecaf3677f85099ddca05129|1229|48419|100|River Bend
ea25d67819bace267b856a7619913206|140|49449|100|Early Childhood Special Education
5e4dad37f0321e1e6840529d83e82699|5621|78295|100|Transition Plus
980082cc50db91579dc961f041f34999|4526|72113|100|South High
96cfebee88e19ab1794b1870d7a98783|4878|62842|100|Lake Nokomis Wenonah
0f4094a8645af1f6e9acff323e5f489f|5576|75204|100|Andersen United
e5960f2b70d3ef3b9c803228f7cba8a0|8272|66962|100|Field
addba601c28fc5a6a06b4d9f2858f610|5590|80355|100|Transition Plus
7e6489ed31b94e5594e859fc732a3404|7052|81385|100|Dowling Elementary
5e76d0615dd199a1352fe0f13644c565|1247|62842|100|Richard Green Central
f2fdac7f4098e3c26a7a55f52bf9a538|2348|61811|100|Washburn High
77a111f1514f26d1cc5f5f5ca8c0f902|519|64902|100|Edison High
57e5778046b038e5852a589b38ba9ac0|9443|83446|100|Bryn Mawr Primary
403560f0ac566fc7a02e2404463d0f93|1611|66962|100|Organizational & Professional Develop.
a957c1d7754c1728b265fdfd6221c10f|1054|60781|100|Richard Green Central
c460f73a4871c660ed2ae901b8470e10|155|39147|100|Bethune
5a752ac66352414912dca7394de533f8|155|63872|100|Office of the Chief Academic Officer
235d541a7b83919f149ab9404ae5a83a|455|43268|100|Washburn High
d0c258e35e04cccbfb5e0c2049bfccdf|5607|77264|100|Folwell Performing Arts
9a5bfa4a6c8985e9b3a3a8b91919b9df|8540|76234|100|Kenny Elementary
3bdd318601d73e5977f18f29906ffc8e|6934|75204|100|Southwest High
73f827e18d554c5601fc6466fee0bc6c|11450|85506|100|Adaptive Phys Ed
e50786f51282e36d27decf0f970f8383|9639|75204|100|Waite Park Elementary
3da5af4b798f976cf190b8a82d2ea496|5390|71083|100|Lucy Laney Elementary
10dc7aef60d5e3d32114f20c69551c5e|8532|74174|100|Loring Elementary
3cb4a81df40d1b1402a7839a7b72d6ef|5250|77264|100|Nellie Stone Johnson
7d02f3a08c8e89f7f47ac779889c5a42|7418|79325|100|Teaching & Learning
5c175500bde5a8b73dce9204b8648435|7994|80355|100|South High
642e161c12b5a4c25ce4d431f0a24e43|7679|74174|100|Nellie Stone Johnson
a5906d4d6a692fd14753c3713d6bb5f6|9142|77264|100|Roosevelt High
58d3398d50940449ec929f1a7780b4b3|5516|69023|100|Sheridan International Fine Arts
9168af141f357326ffd5f20de2b38cf4|1723|52540|100|Northrop Elementary
e96f85ac49f39f0f47a420287cf73e8e|6977|76234|100|Folwell Performing Arts
38a79305f250d0533c887c4b075b9aa9|8883|81385|100|Early Childhood Special Education
e63db2d57af5dbc99da5f0bfe94ec788|3442|67993|100|Henry High
0fed3d1d630e198340379931e215cbfc|2996|64902|100|Online Learning
0fa7de24b31ce38479901be7e3d99375|2776|70053|100|Roosevelt High
a81158716d86dffe09e9a76dfd5e25e0|2335|62842|100|Lucy Laney Elementary
b57a7aa5301ddd96ad63b6031e6a69a3|2135|48419|100|Ramsey Middle School
9dc46da9423745f308d38bf89e2eb526|1965|51510|100|Anthony
55194dc26c73f3d17f835621a288fe72|1247|64902|100|Anne Sullivan
f2af59b1c94dbc19745664d94be92fcd|1211|45328|100|Lyndale Elementary
c9ab584eab9add8def4d82c560ed264d|2336|62842|100|Lake Nokomis Keewaydin
8dc8f59b67a7f963bb4a860ea0fa22c5|12425|88597|100|Special Ed 023
752f792bda7cffcf6879f0f0e559dea2|1975|80355|100|Special Ed 023
d8578ce7e5c071384e9a0759e7a17466|9639|79325|100|Kenny Elementary
29223225c5ab1cef5d72e78157e9f5b6|5197|58721|100|Folwell Performing Arts
baee0f90de4952fabefbece76894e358|5985|74174|100|Roosevelt High
0839f0949693c20a14ede8dff03305fa|7812|61811|100|Andersen United
4c768fa519feb2d8e65fcc5e96e42154|4893|63872|100|Hall International
8679b3ef4ee95f6719c02f0d981dfe0a|7809|76234|100|Armatage
091e1b32651fb0d153b401d1e01226d5|6691|71083|100|Adaptive Phys Ed
c9abbd331a3270122ae7e555c4f418a1|6860|67993|100|Bancroft Elementary
526c777deeded41ca1ae25753b7c3487|4893|69023|100|Jenny Lind
febb33e51d574a11d06af1c2bcbd16ff|8539|75204|100|Lyndale Elementary
f2723e0462f96b7a3b42c276d5dd3ee0|5985|84476|100|After School & Summer School
098bb041d8a592128f3c04bc0ace8b71|10336|81385|100|Kenwood Elementary
531dbda93763bea313d6ceb647c92755|9268|83446|100|Lake Harriet Upper (Fulton)
ba9c28e97002d5734a1a9935d867812e|8813|83446|100|Jefferson Elementary
2496c9da2fa415df9a4701e04b958fb9|3800|78295|100|Henry High
200f72b41582635e1277e29da8fcfed9|7244|81385|100|Edison High
b16fa0a9832c64e80c6ad0371a281c89|6698|74174|100|Whittier Community School
1b2a7daaf5030ac4f806a4deb41f1be5|411|39147|100|Nellie Stone Johnson
9b83db33f1cca501313a84f8cd8f7fbf|62|39147|100|Northeast Middle School
fd598f3081b76733bbe924d996af6f4d|4493|67993|100|Special Ed 023
05171ec2c528b845db681373bf1c19b1|11665|79325|100|Early Childhood Special Education
dbb7ca1f82ebce788ec2bcf6f88035ec|5621|73144|100|Seward Montessori School
7944cae24b4b308d0f0876bdde13fede|12177|83446|100|Cityview Performing Arts Magnet
b46a5eb1d8a4c1d5d9aeb1eab0369c66|8904|87566|100|Early Childhood Special Education
7179194fd1a89a42ea08dabcd82bc4e0|9622|85506|100|Hale Elementary
a664107cf8d49cac95e8bdc745791930|12712|81385|100|Anne Sullivan
50a7cca63b45a1c5b04579cb2a84ae7d|5024|63872|100|Roosevelt High
afb9936223f5d33654e6579a7b1454a7|9639|85506|100|Burroughs
aa662d81b59b33b5ef551c5da3129323|7168|62842|100|Marcy Open School
e9635582aa3fa2825a4a07b1fd736b34|9621|88597|100|Southwest High
2dc5f2b352a486c9c0d39916e3ba1c4d|6705|76234|100|Kenny Elementary
b84f076a213ed33ac5acc371eee0ea4f|1247|44298|100|Lucy Laney Elementary
97c4d651397d9de7895cab2f09d27e7e|438|41208|100|Hmong International Academy
b1d68d2b90f2c262f712f1f64ee6f5fc|12927|69023|100|Dowling Elementary
816823aaeb72c7c9654ee6be51cf1eb0|4158|73144|100|Early Childhood Special Education
4f7774e64301c0d67e6d93b769d3b2b6|7277|62842|100|South High
3f98f7fb95670fc75003c7ce11a2851a|1975|79325|100|Broadway Art & Technology
bced5640c545be6cf7aabf7da29ef9c0|7697|72113|100|Early Childhood Special Education
2b064ad88aa30a4dafdb579420639c36|3800|70053|100|Anthony
f8b0ad371192d4e18c698b13286fb282|3800|72113|100|Nellie Stone Johnson
30a0ab20b33a6dc55346442684a9e42b|7445|64902|100|Andersen United
0a9b2189f1346e5b4e1737fb84cc7025|2532|47389|100|Bancroft Elementary
996f911b0ffaf7be78232ffda627ddbe|2449|61811|100|Folwell Performing Arts
7c87b47306de9b27d1b81403b5a636d1|1957|64902|100|Jenny Lind
a441d2cdc6369a713d4a8414a0ac5f63|519|70053|100|Early Childhood Family Education
f7eb2409f12095e70127c78a3916f1cb|8018|67993|100|Lucy Laney Elementary
d71634f6b9222e3c0992526459dc5706|5557|62842|100|Cityview Performing Arts Magnet
e7b8403380ae7cf696c620f4aa71a8b3|7812|71083|100|Andersen United
194c9a8e0569d4a9bd632e016df547c9|5201|55630|100|Anthony
3abd3bf64a5a0d4950a9f4356023ca3d|5250|64902|100|Hmong International Academy
52fd3f2afac3788f1871260cff8fa989|5824|69023|100|Sanford Middle School
241286fccb2e5c91ea2f901fe084c3fb|2835|55630|100|Andersen United
f5e59ec9c2e1ed572e488b1a9ccacab4|519|47389|100|South High
53ba4b49a8680bdb30476e0412bf43d3|519|58721|100|North High
c251898e0ffd90e82d26387709a27589|1209|41208|100|Sheridan International Fine Arts
7f800efef16e2107bc65fe4a2c3738d0|883|63872|100|North High
7d69e60f85cd06bb94d2aaca4ca359c7|2692|71083|100|Washburn High
b7d891cbd912fce92648aa889dc40431|7367|64902|100|Anwatin IB World School & Spanish Dual
cfe7dec4b5ef5cc5534ca0c7c185f2fb|9239|71083|100|Pillsbury Math/Science/Technology
745f94b6a6db09cb399efdc448539537|2335|79325|100|Psychology Services
18ef9c6eebcb75f2a6d0fe841d3a0aa8|155|45328|100|Northeast Middle School
7a2c47bceeb6069ecad44776df6fb70e|8540|72113|100|Lake Harriet Upper (Fulton)
ce604ab4123fdf9b2090d8d0b1272db5|7444|84476|100|Andersen United
39a239d35e3764d14d092a75fb5c2b46|5250|73144|100|Sanford Middle School
b49b0a31b48960972f127ab5fdf4c0c4|6473|77264|100|Bryn Mawr Primary
a84ee5ce4b1216ae093f25e830d62532|2389|78295|100|Office of the Chief Academic Officer
5d74413a0e3950c8bd456708092f77be|10003|76234|100|South High
c8bf7557c73b0551a5141d31c0488f75|6153|65932|100|Hall International
6a940e15e81437dc2758cb76c7faa4cc|4893|72113|100|Online Learning
7038c44fa8a085493561b6d989fa8c78|6425|63872|100|Bethune
481d7e108dfd3316812c915882f53a85|8904|79325|100|Hmong International Academy
24633f0f8e4926a793035600ca6db57e|5985|67993|100|Sheridan International Fine Arts
9f95b1f95b11cc348cfac1a15680c267|7812|83446|100|Andersen United
195de5d2d324de6088190fafb17cacf6|7810|67993|100|Henry High
